vehicle_category,vehicle_type,engine_cc,cylinders,horsepower,weight_kg,transmission,fuel_type,cooling_system,daily_distance_km,daily_income,fuel_price_per_liter,year,fuel_efficiency_kmpl,label
Roda2,Matic,127.4,1,11.5,108.5,CVT,Bensin,Air-cooled,78.3,298796.0,10295.0,2022,42.04,Hemat
Roda4,City Car,1173.6,3,76.6,891.4,CVT,Bensin,Liquid-cooled,56.2,457498.0,11677.0,2022,16.55,Hemat
Roda4,SUV,1849.3,4,143.2,1493.1,DCT,Diesel,Liquid-cooled,97.5,172882.0,9817.0,2020,9.66,Boros
Roda4,MPV,1511.2,4,96.0,1240.5,Automatic,Diesel,Liquid-cooled,69.3,229100.0,10328.0,2019,11.65,Boros
Roda2,Matic,123.0,1,11.7,104.4,CVT,Bensin,Liquid-cooled,77.3,97899.0,13679.0,2017,44.39,Hemat
Roda4,City Car,1001.1,3,65.0,800.0,CVT,Bensin,Liquid-cooled,85.7,352430.0,12549.0,2020,15.7,Hemat
Roda4,MPV,1775.2,4,130.0,1500.0,Manual,Bensin,Liquid-cooled,56.1,215529.0,13872.0,2015,9.0,Boros
Roda2,Bebek,102.0,1,7.2,91.8,Manual,Bensin,Air-cooled,71.2,280218.0,10238.0,2022,60.99,Hemat
Roda4,City Car,1427.4,3,105.0,1042.7,Automatic,Bensin,Liquid-cooled,59.4,253915.0,10164.0,2024,13.0,Boros
Roda4,City Car,1461.8,4,100.3,968.5,Automatic,Bensin,Liquid-cooled,92.7,208372.0,13359.0,2023,13.0,Boros
Roda4,MPV,1665.2,4,114.9,1422.7,Automatic,Diesel,Liquid-cooled,46.8,488681.0,8205.0,2021,9.97,Boros
Roda2,Sport,202.4,1,26.8,147.7,Manual,Bensin,Liquid-cooled,65.4,86448.0,12880.0,2020,28.0,Boros
Roda4,City Car,1131.8,4,76.1,872.9,Manual,Bensin,Liquid-cooled,37.3,578717.0,12242.0,2022,15.51,Hemat
Roda2,Matic,125.5,1,11.4,106.2,CVT,Bensin,Liquid-cooled,18.5,79101.0,10797.0,2024,42.54,Hemat
Roda2,Matic,143.6,1,13.6,114.9,CVT,Bensin,Air-cooled,45.8,226672.0,10752.0,2022,35.0,Boros
Roda4,City Car,1189.2,4,78.0,957.5,CVT,Bensin,Liquid-cooled,80.3,114143.0,13453.0,2021,14.88,Boros
Roda4,City Car,1080.0,3,71.8,832.9,Automatic,Bensin,Liquid-cooled,81.7,526167.0,12891.0,2015,14.82,Boros
Roda4,City Car,1461.1,3,101.5,1079.2,Manual,Bensin,Liquid-cooled,39.2,241625.0,10340.0,2026,13.0,Boros
Roda4,MPV,1565.7,4,110.0,1348.1,CVT,Bensin,Liquid-cooled,55.1,268324.0,12432.0,2019,11.68,Boros
Roda2,Matic,134.3,1,11.2,105.1,CVT,Bensin,Air-cooled,41.7,272399.0,12716.0,2026,46.2,Hemat
Roda4,SUV,1952.9,4,140.9,1549.6,DCT,Diesel,Liquid-cooled,87.1,392987.0,12192.0,2024,9.62,Boros
Roda2,Sport,166.9,1,17.5,132.7,Manual,Bensin,Liquid-cooled,27.1,74028.0,13387.0,2021,31.31,Boros
Roda2,Matic,136.8,1,13.3,113.7,CVT,Bensin,Liquid-cooled,78.2,136092.0,12528.0,2021,37.21,Boros
Roda2,Matic,151.4,1,14.7,119.9,CVT,Bensin,Liquid-cooled,73.2,76093.0,13832.0,2019,35.0,Boros
Roda4,MPV,1343.4,4,94.6,1181.8,CVT,Diesel,Liquid-cooled,97.0,249289.0,7416.0,2025,13.86,Hemat
Roda4,MPV,1583.3,4,122.8,1278.9,CVT,Diesel,Liquid-cooled,97.4,582066.0,8715.0,2022,12.01,Hemat
Roda2,Sport Besar,418.7,4,44.6,210.6,Manual,Bensin,Liquid-cooled,50.1,77919.0,10781.0,2024,20.02,Boros
Roda2,Matic,115.4,1,9.4,99.7,CVT,Bensin,Air-cooled,48.8,244928.0,10456.0,2024,49.48,Hemat
Roda4,City Car,1224.5,3,80.3,963.5,Automatic,Bensin,Liquid-cooled,16.9,412006.0,11700.0,2021,13.0,Boros
Roda2,Matic,144.8,1,14.3,113.3,CVT,Bensin,Liquid-cooled,16.4,100948.0,10121.0,2022,35.0,Boros
Roda4,City Car,1241.8,4,81.5,967.1,Automatic,Bensin,Liquid-cooled,77.9,189450.0,11604.0,2023,14.76,Boros
Roda4,MPV,1649.1,4,121.4,1357.5,Automatic,Diesel,Liquid-cooled,93.1,300660.0,10031.0,2023,9.71,Boros
Roda2,Matic,124.1,1,11.4,104.3,CVT,Bensin,Liquid-cooled,75.3,207652.0,13643.0,2022,40.17,Boros
Roda2,Matic,115.8,1,10.0,98.2,CVT,Bensin,Liquid-cooled,55.6,228150.0,12683.0,2017,41.83,Boros
Roda4,City Car,1237.9,4,85.5,962.2,Automatic,Bensin,Liquid-cooled,80.7,159986.0,10620.0,2021,13.0,Boros
Roda4,MPV,1354.1,4,85.5,1182.8,Automatic,Diesel,Liquid-cooled,50.1,422877.0,7780.0,2018,16.57,Hemat
Roda4,SUV,1796.1,4,136.6,1491.7,Manual,Hybrid,Liquid-cooled,74.6,439223.0,14277.0,2017,8.64,Boros
Roda2,Matic,156.5,1,14.6,125.0,CVT,Bensin,Liquid-cooled,13.1,230093.0,11733.0,2022,35.0,Boros
Roda2,Sport Besar,452.4,3,55.3,212.2,Manual,Bensin,Liquid-cooled,25.9,151879.0,11447.0,2015,16.0,Boros
Roda2,Sport Besar,644.1,3,62.0,250.0,Manual,Bensin,Liquid-cooled,48.7,221340.0,12682.0,2020,16.0,Boros
Roda2,Matic,157.9,1,16.0,124.8,CVT,Bensin,Liquid-cooled,22.4,242492.0,12166.0,2025,35.0,Boros
Roda2,Sport,227.8,1,27.0,156.2,Manual,Bensin,Liquid-cooled,67.9,105547.0,10761.0,2018,28.0,Boros
Roda4,SUV,1512.3,4,100.0,1200.0,CVT,Diesel,Liquid-cooled,65.5,474184.0,8587.0,2016,13.59,Hemat
Roda2,Matic,132.6,1,12.5,106.5,CVT,Bensin,Liquid-cooled,79.8,124705.0,11266.0,2020,35.05,Boros
Roda2,Sport,152.1,2,15.4,120.0,Manual,Bensin,Liquid-cooled,69.1,287215.0,12100.0,2022,38.5,Hemat
Roda2,Bebek,142.9,1,11.2,110.0,Manual,Bensin,Air-cooled,26.7,144432.0,12084.0,2023,42.0,Boros
Roda4,SUV,1967.4,4,148.3,1600.0,DCT,Hybrid,Liquid-cooled,65.8,316651.0,14043.0,2015,8.0,Boros
Roda2,Matic,129.4,1,11.0,107.8,CVT,Bensin,Liquid-cooled,12.0,223820.0,13149.0,2020,35.3,Boros
Roda4,SUV,1522.1,4,107.9,1357.8,DCT,Diesel,Liquid-cooled,34.9,575583.0,10944.0,2021,12.01,Hemat
Roda2,Sport,170.8,2,19.8,132.0,Manual,Bensin,Liquid-cooled,12.4,77484.0,12909.0,2017,33.34,Hemat
Roda2,Bebek,104.6,1,7.0,92.7,Manual,Bensin,Air-cooled,51.6,234717.0,10127.0,2025,59.19,Hemat
Roda2,Matic,136.1,1,11.3,109.8,CVT,Bensin,Liquid-cooled,31.9,277768.0,13779.0,2023,35.0,Boros
Roda2,Matic,140.0,1,11.6,111.4,CVT,Bensin,Liquid-cooled,40.0,150918.0,12779.0,2016,35.0,Boros
Roda2,Matic,155.1,1,15.6,123.6,CVT,Bensin,Air-cooled,60.0,284426.0,13558.0,2019,35.0,Boros
Roda4,MPV,1471.6,4,102.7,1255.7,Automatic,Diesel,Liquid-cooled,94.0,535439.0,9505.0,2020,12.42,Hemat
Roda2,Sport,178.0,2,18.7,125.7,Manual,Bensin,Liquid-cooled,77.5,266943.0,10850.0,2025,37.51,Hemat
Roda4,MPV,1578.0,4,111.1,1348.4,Automatic,Diesel,Liquid-cooled,74.6,413766.0,8876.0,2018,9.99,Boros
Roda2,Sport,243.3,2,28.0,170.0,Manual,Bensin,Liquid-cooled,79.8,220204.0,11593.0,2015,28.0,Boros
Roda2,Bebek,140.9,1,10.8,100.5,Manual,Bensin,Air-cooled,15.5,193358.0,10384.0,2021,42.0,Boros
Roda4,SUV,1851.5,4,142.1,1506.8,CVT,Diesel,Liquid-cooled,83.6,170590.0,10543.0,2023,10.28,Boros
Roda4,City Car,1380.4,4,95.0,1002.5,Automatic,Bensin,Liquid-cooled,23.4,237802.0,11455.0,2019,13.0,Boros
Roda2,Matic,115.0,1,9.0,95.9,CVT,Bensin,Liquid-cooled,26.6,70297.0,12446.0,2015,51.75,Hemat
Roda2,Sport,221.4,2,27.0,160.9,Manual,Bensin,Liquid-cooled,47.1,261628.0,13724.0,2025,28.0,Boros
Roda4,City Car,1388.3,3,93.2,1032.5,Manual,Bensin,Liquid-cooled,35.2,597864.0,13055.0,2016,13.0,Boros
Roda4,City Car,1139.9,4,77.3,921.7,Manual,Bensin,Liquid-cooled,69.0,310331.0,11646.0,2017,15.06,Hemat
Roda4,SUV,1682.9,4,118.4,1410.6,CVT,Diesel,Liquid-cooled,70.3,384924.0,7243.0,2020,8.83,Boros
Roda4,MPV,1412.5,4,94.5,1100.0,Automatic,Diesel,Liquid-cooled,97.5,225590.0,9078.0,2020,13.05,Hemat
Roda4,MPV,1560.2,4,108.3,1339.0,Automatic,Bensin,Liquid-cooled,16.2,467206.0,11021.0,2022,9.63,Boros
Roda2,Matic,138.8,1,12.9,113.3,CVT,Bensin,Liquid-cooled,62.9,116768.0,11860.0,2020,35.0,Boros
Roda2,Bebek,100.3,1,7.1,90.0,Manual,Bensin,Air-cooled,28.9,142623.0,12219.0,2022,56.27,Hemat
Roda4,SUV,1805.3,4,130.8,1441.1,Automatic,Bensin,Liquid-cooled,18.0,388211.0,10726.0,2026,8.0,Boros
Roda2,Matic,139.9,1,13.3,112.0,CVT,Bensin,Air-cooled,68.0,69369.0,12338.0,2024,35.43,Boros
Roda2,Matic,128.0,1,11.0,107.0,CVT,Bensin,Liquid-cooled,39.1,175761.0,12723.0,2021,35.97,Boros
Roda2,Matic,143.6,1,13.7,115.1,CVT,Bensin,Air-cooled,13.7,69597.0,10081.0,2017,35.0,Boros
Roda4,MPV,1763.9,4,130.0,1493.9,CVT,Diesel,Liquid-cooled,90.8,569053.0,12621.0,2022,9.82,Boros
Roda4,MPV,1523.4,4,109.0,1296.5,Automatic,Bensin,Liquid-cooled,58.2,471485.0,11935.0,2017,9.52,Boros
Roda4,City Car,1432.9,3,103.4,1072.1,Automatic,Bensin,Liquid-cooled,94.1,336295.0,11767.0,2019,13.0,Boros
Roda2,Matic,117.7,1,10.2,95.0,CVT,Bensin,Air-cooled,79.2,217566.0,11808.0,2025,44.6,Hemat
Roda2,Matic,151.2,1,15.2,117.4,CVT,Bensin,Liquid-cooled,38.1,98144.0,11389.0,2020,35.0,Boros
Roda2,Matic,136.4,1,13.1,113.2,CVT,Bensin,Liquid-cooled,24.4,227605.0,10356.0,2016,35.0,Boros
Roda2,Matic,118.1,1,9.9,99.5,CVT,Bensin,Air-cooled,41.5,212843.0,13180.0,2015,46.05,Hemat
Roda2,Sport,232.9,2,26.7,170.0,Manual,Bensin,Liquid-cooled,30.8,205891.0,12832.0,2026,28.0,Boros
Roda4,SUV,1903.8,4,145.5,1450.6,Automatic,Hybrid,Liquid-cooled,58.7,315323.0,14018.0,2024,8.16,Boros
Roda4,City Car,1137.6,3,74.8,818.2,CVT,Bensin,Liquid-cooled,17.0,554287.0,11117.0,2016,15.13,Hemat
Roda4,City Car,1286.7,4,88.7,994.5,Manual,Bensin,Liquid-cooled,76.6,343466.0,11832.0,2026,13.0,Boros
Roda2,Bebek,114.7,1,8.1,99.7,Manual,Bensin,Air-cooled,52.4,126972.0,13266.0,2018,46.88,Boros
Roda2,Matic,130.7,1,13.0,110.4,CVT,Bensin,Air-cooled,16.6,213271.0,11299.0,2023,40.39,Boros
Roda4,City Car,1303.8,3,88.1,933.2,CVT,Bensin,Liquid-cooled,66.4,464921.0,10957.0,2017,13.0,Boros
Roda2,Sport Besar,611.2,3,64.8,250.0,Manual,Bensin,Liquid-cooled,64.6,202963.0,12004.0,2015,16.0,Boros
Roda4,SUV,1897.7,4,144.2,1490.1,CVT,Diesel,Liquid-cooled,36.2,477098.0,12500.0,2016,8.74,Boros
Roda4,MPV,1358.4,4,86.1,1163.1,CVT,Diesel,Liquid-cooled,82.3,518593.0,7771.0,2022,13.67,Hemat
Roda2,Bebek,109.5,1,7.9,90.3,Manual,Bensin,Air-cooled,49.0,284039.0,12715.0,2016,48.12,Hemat
Roda2,Matic,115.4,1,9.0,102.1,CVT,Bensin,Air-cooled,48.2,258734.0,11181.0,2024,52.7,Hemat
Roda4,MPV,1689.8,4,124.1,1398.1,Manual,Diesel,Liquid-cooled,95.9,555161.0,7540.0,2023,9.98,Boros
Roda4,City Car,1310.6,3,91.3,947.3,CVT,Bensin,Liquid-cooled,40.0,130557.0,10544.0,2025,15.11,Hemat
Roda2,Sport Besar,605.8,3,67.1,247.0,Manual,Bensin,Liquid-cooled,39.3,200052.0,13167.0,2018,16.0,Boros
Roda2,Sport Besar,447.5,3,48.9,199.9,Manual,Bensin,Liquid-cooled,48.3,288386.0,13443.0,2019,20.36,Boros
Roda4,MPV,1642.4,4,113.6,1435.6,Automatic,Diesel,Liquid-cooled,48.0,128638.0,11418.0,2015,9.0,Boros
Roda4,SUV,1597.4,4,109.9,1327.5,CVT,Hybrid,Liquid-cooled,79.6,155884.0,14439.0,2023,15.13,Hemat
Roda2,Matic,146.8,1,14.5,115.8,CVT,Bensin,Air-cooled,12.1,82953.0,13458.0,2026,35.0,Boros
Roda2,Bebek,106.6,1,7.9,90.0,Manual,Bensin,Air-cooled,27.1,291684.0,13737.0,2023,51.89,Hemat
Roda4,MPV,1398.8,4,94.5,1176.3,Manual,Diesel,Liquid-cooled,45.2,345019.0,8314.0,2017,12.51,Hemat
Roda2,Sport,216.2,1,25.0,148.5,Manual,Bensin,Liquid-cooled,22.0,230028.0,11894.0,2016,28.0,Boros
Roda2,Matic,118.5,1,9.5,100.9,CVT,Bensin,Air-cooled,39.9,289005.0,10837.0,2020,53.28,Hemat
Roda2,Sport,212.3,1,28.2,147.6,Manual,Bensin,Liquid-cooled,50.7,232330.0,10923.0,2024,28.0,Boros
Roda2,Matic,144.2,1,13.3,115.6,CVT,Bensin,Liquid-cooled,50.6,204734.0,11103.0,2021,39.95,Boros
Roda4,City Car,1441.4,4,102.5,1067.3,CVT,Bensin,Liquid-cooled,36.2,459830.0,10118.0,2020,13.0,Boros
Roda2,Matic,132.8,1,12.9,102.2,CVT,Bensin,Liquid-cooled,50.7,187233.0,10855.0,2019,38.36,Boros
Roda4,SUV,1618.5,4,120.4,1245.9,Automatic,Hybrid,Liquid-cooled,82.0,339846.0,14058.0,2021,12.01,Hemat
Roda2,Bebek,112.9,1,8.6,95.5,Manual,Bensin,Air-cooled,19.3,275143.0,12696.0,2018,45.78,Boros
Roda4,SUV,1517.7,4,104.2,1300.3,Automatic,Diesel,Liquid-cooled,52.5,273154.0,9600.0,2020,11.43,Hemat
Roda4,SUV,1961.2,4,147.8,1582.9,CVT,Diesel,Liquid-cooled,26.8,552954.0,11142.0,2026,8.0,Boros
Roda4,SUV,1503.9,4,100.0,1200.0,DCT,Diesel,Liquid-cooled,72.4,321842.0,13162.0,2022,13.02,Hemat
Roda4,SUV,1825.1,4,131.5,1445.7,CVT,Hybrid,Liquid-cooled,19.6,180429.0,14253.0,2026,10.09,Boros
Roda4,SUV,1716.7,4,118.7,1385.8,DCT,Bensin,Liquid-cooled,57.6,208880.0,13346.0,2016,8.0,Boros
Roda4,SUV,1565.2,4,103.4,1306.8,Automatic,Hybrid,Liquid-cooled,22.3,427833.0,14014.0,2016,12.2,Hemat
Roda4,MPV,1521.8,4,105.6,1286.1,Automatic,Bensin,Liquid-cooled,56.1,486531.0,10899.0,2025,10.95,Boros
Roda2,Matic,159.1,1,16.0,125.0,CVT,Bensin,Air-cooled,28.8,257299.0,10026.0,2025,35.0,Boros
Roda4,SUV,1806.5,4,131.7,1422.8,Automatic,Bensin,Liquid-cooled,15.4,189532.0,10463.0,2024,8.1,Boros
Roda4,MPV,1697.0,4,121.5,1500.0,CVT,Bensin,Liquid-cooled,86.9,508960.0,10863.0,2025,9.0,Boros
Roda2,Bebek,139.0,1,10.7,105.2,Manual,Bensin,Air-cooled,48.9,224882.0,11607.0,2026,42.0,Boros
Roda4,SUV,1745.9,4,120.3,1371.4,DCT,Diesel,Liquid-cooled,20.4,109530.0,8794.0,2015,8.58,Boros
Roda4,SUV,1707.2,4,114.7,1383.8,Automatic,Diesel,Liquid-cooled,54.6,180960.0,11838.0,2017,10.07,Boros
Roda2,Sport Besar,364.9,4,36.7,190.3,Manual,Bensin,Liquid-cooled,64.8,131377.0,10564.0,2023,20.94,Boros
Roda4,City Car,1270.4,4,91.6,985.7,CVT,Bensin,Liquid-cooled,78.4,350916.0,11442.0,2026,13.0,Boros
Roda2,Sport,175.8,2,20.2,125.1,Manual,Bensin,Liquid-cooled,18.4,274365.0,10310.0,2026,37.84,Hemat
Roda4,City Car,1028.1,4,65.4,842.5,Automatic,Bensin,Liquid-cooled,76.0,336713.0,13526.0,2015,13.0,Boros
Roda2,Matic,116.1,1,9.0,98.5,CVT,Bensin,Air-cooled,48.8,207983.0,11713.0,2026,52.17,Hemat
Roda2,Sport,169.5,2,16.7,127.3,Manual,Bensin,Liquid-cooled,14.8,149800.0,10728.0,2016,35.6,Hemat
Roda4,MPV,1402.4,4,94.1,1201.0,Manual,Diesel,Liquid-cooled,54.2,520373.0,10397.0,2018,14.34,Hemat
Roda2,Matic,134.9,1,11.6,107.7,CVT,Bensin,Air-cooled,46.4,246985.0,10889.0,2023,35.0,Boros
Roda4,MPV,1497.6,4,100.1,1315.9,Automatic,Diesel,Liquid-cooled,52.1,169427.0,7562.0,2023,11.55,Boros
Roda4,MPV,1623.1,4,108.7,1321.8,CVT,Diesel,Liquid-cooled,35.7,490896.0,12867.0,2023,12.74,Hemat
Roda2,Sport Besar,326.2,4,27.3,171.8,Manual,Bensin,Liquid-cooled,44.4,92722.0,12624.0,2021,20.74,Boros
Roda4,City Car,1091.6,4,71.6,840.3,Automatic,Bensin,Liquid-cooled,99.8,441672.0,11660.0,2026,18.7,Hemat
Roda4,City Car,1282.6,4,91.1,938.4,Automatic,Bensin,Liquid-cooled,29.0,168004.0,11785.0,2020,13.0,Boros
Roda2,Sport,175.9,1,20.8,132.7,Manual,Bensin,Liquid-cooled,12.1,223709.0,13645.0,2015,29.98,Boros
Roda2,Matic,154.8,1,14.9,118.8,CVT,Bensin,Liquid-cooled,39.6,84304.0,10626.0,2022,35.0,Boros
Roda4,SUV,1600.5,4,114.9,1314.6,CVT,Hybrid,Liquid-cooled,24.2,312041.0,14283.0,2016,12.01,Hemat
Roda4,SUV,1957.7,4,149.5,1566.0,DCT,Bensin,Liquid-cooled,98.8,350889.0,11591.0,2025,8.0,Boros
Roda2,Sport,161.1,1,18.5,137.0,Manual,Bensin,Liquid-cooled,27.7,252603.0,10111.0,2022,29.39,Boros
Roda2,Sport,204.6,2,22.3,147.9,Manual,Bensin,Liquid-cooled,43.2,189199.0,13882.0,2019,28.0,Boros
Roda4,MPV,1385.0,4,89.4,1180.8,Manual,Bensin,Liquid-cooled,30.7,430623.0,10498.0,2024,13.26,Hemat
Roda2,Sport,178.3,2,22.1,130.3,Manual,Bensin,Liquid-cooled,59.1,175902.0,10565.0,2025,34.01,Hemat
Roda2,Sport,177.8,1,18.7,130.4,Manual,Bensin,Liquid-cooled,55.6,92245.0,13076.0,2019,43.37,Hemat
Roda2,Sport,155.6,1,17.1,126.2,Manual,Bensin,Liquid-cooled,19.3,163623.0,10722.0,2021,33.36,Hemat
Roda4,City Car,1118.9,3,67.8,904.4,Automatic,Bensin,Liquid-cooled,39.4,139312.0,10796.0,2022,16.31,Hemat
Roda4,MPV,1453.1,4,91.8,1221.4,Manual,Diesel,Liquid-cooled,25.6,161456.0,8370.0,2025,15.31,Hemat
Roda4,MPV,1716.6,4,124.7,1360.2,Manual,Bensin,Liquid-cooled,84.2,149695.0,11307.0,2026,9.0,Boros
Roda4,MPV,1741.3,4,124.1,1438.5,Automatic,Bensin,Liquid-cooled,77.1,578737.0,12226.0,2018,9.0,Boros
Roda4,SUV,1514.1,4,102.2,1207.4,Manual,Hybrid,Liquid-cooled,92.2,514337.0,14125.0,2018,12.62,Hemat
Roda2,Bebek,103.0,1,7.2,92.3,Manual,Bensin,Air-cooled,21.6,204338.0,12040.0,2016,54.97,Hemat
Roda4,MPV,1626.4,4,112.0,1354.1,Manual,Diesel,Liquid-cooled,57.4,247856.0,7110.0,2022,10.27,Boros
Roda4,MPV,1515.5,4,106.0,1322.5,Automatic,Bensin,Liquid-cooled,17.2,161179.0,13271.0,2020,9.93,Boros
Roda2,Sport Besar,313.9,3,31.7,173.1,Manual,Bensin,Liquid-cooled,63.2,221783.0,12029.0,2023,23.91,Hemat
Roda2,Matic,127.4,1,11.6,98.1,CVT,Bensin,Liquid-cooled,73.8,283284.0,11941.0,2018,39.73,Boros
Roda2,Matic,115.4,1,11.1,100.4,CVT,Bensin,Liquid-cooled,58.4,249821.0,11924.0,2020,44.3,Hemat
Roda4,MPV,1743.4,4,130.0,1500.0,Manual,Diesel,Liquid-cooled,88.1,259099.0,9677.0,2018,9.0,Boros
Roda4,MPV,1743.5,4,123.4,1494.0,CVT,Diesel,Liquid-cooled,15.3,195951.0,8007.0,2018,9.0,Boros
Roda4,MPV,1669.9,4,124.2,1446.2,CVT,Bensin,Liquid-cooled,83.9,495054.0,12688.0,2018,9.32,Boros
Roda4,SUV,1554.0,4,100.0,1272.5,DCT,Hybrid,Liquid-cooled,85.1,334820.0,14074.0,2025,16.0,Hemat
Roda4,SUV,1739.3,4,122.4,1438.0,Manual,Hybrid,Liquid-cooled,26.6,575234.0,14380.0,2023,11.15,Hemat
Roda4,City Car,1147.5,4,79.2,869.2,Automatic,Bensin,Liquid-cooled,36.8,102065.0,11651.0,2025,16.51,Hemat
Roda2,Matic,156.9,1,15.6,122.7,CVT,Bensin,Liquid-cooled,62.6,291315.0,13744.0,2019,35.0,Boros
Roda2,Matic,124.2,1,11.0,109.5,CVT,Bensin,Air-cooled,37.2,110573.0,13606.0,2017,38.02,Boros
Roda2,Matic,136.7,1,12.2,112.7,CVT,Bensin,Air-cooled,57.5,193014.0,11872.0,2025,35.89,Boros
Roda2,Sport Besar,403.7,2,35.1,201.0,Manual,Bensin,Liquid-cooled,49.6,104287.0,11649.0,2020,21.48,Boros
Roda2,Sport,185.5,1,18.5,144.5,Manual,Bensin,Liquid-cooled,36.9,125940.0,13338.0,2018,28.0,Boros
Roda2,Bebek,124.4,1,9.5,101.7,Manual,Bensin,Air-cooled,20.0,194957.0,11102.0,2019,42.0,Boros
Roda2,Sport,235.2,1,28.3,163.3,Manual,Bensin,Liquid-cooled,76.9,67733.0,12380.0,2019,28.0,Boros
Roda4,City Car,1272.1,4,84.9,944.2,CVT,Bensin,Liquid-cooled,97.9,288065.0,10896.0,2016,13.0,Boros
Roda2,Matic,156.1,1,15.7,116.8,CVT,Bensin,Liquid-cooled,58.5,59928.0,13274.0,2016,35.0,Boros
Roda2,Bebek,130.1,1,9.2,104.6,Manual,Bensin,Air-cooled,24.0,77316.0,13330.0,2017,42.0,Boros
Roda2,Matic,156.3,1,14.5,120.9,CVT,Bensin,Liquid-cooled,14.5,150593.0,10091.0,2015,35.0,Boros
Roda2,Sport,249.9,1,30.0,169.8,Manual,Bensin,Liquid-cooled,32.0,163086.0,13318.0,2023,28.0,Boros
Roda2,Sport Besar,360.5,4,35.2,188.1,Manual,Bensin,Liquid-cooled,22.9,138070.0,10491.0,2022,17.05,Boros
Roda4,SUV,1569.1,4,107.7,1231.7,CVT,Bensin,Liquid-cooled,25.9,281873.0,11954.0,2021,13.79,Hemat
Roda2,Sport,162.1,1,17.6,120.0,Manual,Bensin,Liquid-cooled,77.0,170266.0,12640.0,2016,34.69,Hemat
Roda2,Sport,190.7,2,20.2,149.7,Manual,Bensin,Liquid-cooled,19.7,134335.0,13129.0,2016,28.0,Boros
Roda2,Matic,112.8,1,9.1,98.9,CVT,Bensin,Air-cooled,33.8,297747.0,12042.0,2019,47.93,Hemat
Roda4,MPV,1605.9,4,113.1,1333.3,Manual,Bensin,Liquid-cooled,75.9,248653.0,12939.0,2025,9.06,Boros
Roda4,SUV,1631.0,4,114.4,1322.3,DCT,Diesel,Liquid-cooled,53.1,429488.0,8722.0,2018,11.41,Hemat
Roda2,Bebek,115.7,1,9.0,96.3,Manual,Bensin,Air-cooled,52.3,184960.0,10792.0,2021,47.75,Boros
Roda2,Matic,123.0,1,10.8,102.2,CVT,Bensin,Air-cooled,71.4,241222.0,10086.0,2024,46.33,Hemat
Roda4,MPV,1727.7,4,127.0,1439.4,Manual,Diesel,Liquid-cooled,26.4,174393.0,8314.0,2026,9.0,Boros
Roda4,SUV,1678.9,4,117.7,1401.7,CVT,Hybrid,Liquid-cooled,70.5,514917.0,13907.0,2015,12.06,Hemat
Roda4,MPV,1511.8,4,102.7,1268.8,Manual,Diesel,Liquid-cooled,51.9,450131.0,12327.0,2019,12.97,Hemat
Roda2,Sport Besar,631.7,2,70.0,246.6,Manual,Bensin,Liquid-cooled,43.4,65470.0,11772.0,2021,16.0,Boros
Roda4,City Car,1211.2,3,79.0,930.3,CVT,Bensin,Liquid-cooled,15.5,542529.0,12988.0,2020,13.89,Boros
Roda2,Matic,112.9,1,9.9,95.0,CVT,Bensin,Air-cooled,22.1,121416.0,13373.0,2023,56.21,Hemat
Roda2,Bebek,129.1,1,9.8,106.4,Manual,Bensin,Air-cooled,24.9,180034.0,11851.0,2018,42.0,Boros
Roda4,SUV,1513.0,4,104.1,1218.5,DCT,Bensin,Liquid-cooled,63.8,125344.0,10924.0,2016,11.82,Hemat
Roda4,SUV,1522.9,4,107.2,1246.5,Automatic,Diesel,Liquid-cooled,17.4,492819.0,9257.0,2015,10.27,Boros
Roda2,Sport Besar,349.0,4,44.7,184.0,Manual,Bensin,Liquid-cooled,23.2,192165.0,13751.0,2024,19.45,Boros
Roda2,Sport Besar,600.6,3,70.0,247.4,Manual,Bensin,Liquid-cooled,41.7,261994.0,11149.0,2025,16.0,Boros
Roda2,Bebek,102.8,1,7.5,94.9,Manual,Bensin,Air-cooled,26.6,219348.0,12207.0,2015,54.46,Hemat
Roda2,Bebek,129.3,1,9.8,107.9,Manual,Bensin,Air-cooled,28.7,277666.0,11699.0,2023,42.0,Boros
Roda2,Sport,208.0,1,25.9,147.9,Manual,Bensin,Liquid-cooled,44.5,54102.0,10321.0,2015,28.0,Boros
Roda4,MPV,1671.9,4,121.6,1427.2,CVT,Bensin,Liquid-cooled,42.0,372446.0,12545.0,2018,9.93,Boros
Roda4,MPV,1710.5,4,120.7,1430.7,CVT,Diesel,Liquid-cooled,78.2,106916.0,8687.0,2022,9.0,Boros
Roda4,City Car,1107.8,3,72.0,832.5,CVT,Bensin,Liquid-cooled,23.6,366956.0,13047.0,2025,19.63,Hemat
Roda4,City Car,1351.5,3,92.5,1010.5,CVT,Bensin,Liquid-cooled,19.0,161056.0,11155.0,2026,13.24,Boros
Roda2,Sport,201.5,2,21.8,149.4,Manual,Bensin,Liquid-cooled,36.9,90314.0,13201.0,2019,28.0,Boros
Roda4,SUV,1846.9,4,138.0,1469.3,Automatic,Hybrid,Liquid-cooled,46.3,159848.0,14469.0,2022,10.07,Boros
Roda4,City Car,1010.9,3,66.4,822.3,Manual,Bensin,Liquid-cooled,62.3,121426.0,11604.0,2022,19.02,Hemat
Roda2,Sport,197.5,1,22.6,136.4,Manual,Bensin,Liquid-cooled,35.9,218892.0,11469.0,2021,30.3,Boros
